"Id adresu"|"Numer ksiegi"|"Typ praktyki"|"Id wspólnika"|"Nazwa zakladu leczniczego"|"Regon"|"Rodzaj adresu"|"Adres dokumentacji medycznej jak wezwanie?"|"Kod praktyki"|"Opis praktyki"|"Teryt"|"Teryt - opis"|"Ulica"|"Budynek"|"Lokal"|"Kod pocztowy"|"Poczta"|"Miejscowosc"
"3967681"|"000000111274"|"G"|"1444573"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1465068"|"Ochota - dzielnica"|"ul. Karola Bohdanowicza"|"19"|"4"|"02-127"|""|"Warszawa"
"3967682"|"000000111274"|"G"|"1444574"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1422011"|"Przasnysz - gmina miejska"|"ul. Słoneczna"|"3"|""|"06-300"|""|"Przasnysz"
"3967683"|"000000111274"|"G"|"1444574"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1465068"|"Ochota - dzielnica"|"ul. Karola Bohdanowicza"|"19"|"4"|"02-127"|""|"Warszawa"
"3829530"|"000000111428"|"G"|"1371192"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1405011"|"Milanówek - gmina miejska"|"Królowej Jadwigi"|"16"|""|"05-822"|""|"Milanówek"
"3829531"|"000000111428"|"G"|"1371193"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1405011"|"Milanówek - gmina miejska"|"Królowej Jadwigi"|"16"|""|"05-822"|""|"Milanówek"
"3829613"|"000000111469"|"G"|"1371236"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"Jasiniec"|"45"|""|"03-290"|""|"Warszawa"
"3829614"|"000000111469"|"G"|"1371237"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"Jasiniec"|"45"|""|"03-290"|""|"Warszawa"
"3829648"|"000000111481"|"G"|"1371250"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1421021"|"Pruszków - gmina miejska"|"Promyka"|"41"|""|"05-800"|""|"Pruszków"
"3829649"|"000000111481"|"G"|"1371251"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1421021"|"Pruszków - gmina miejska"|"Promyka"|"41"|""|"05-800"|""|"Pruszków"
"3829653"|"000000111485"|"G"|"1371255"|""|""|""|"NIE"|"97"|"nieznany"|""|""|""|""|""|""|""|""
"3829654"|"000000111485"|"G"|"1371256"|""|""|""|"NIE"|"97"|"nieznany"|""|""|""|""|""|""|""|""
"3829790"|"000000111538"|"G"|"1371310"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1408032"|"Nieporęt - gmina wiejska"|"Pionierska"|"2"|""|"05-126"|""|"Nieporęt"
"3829791"|"000000111538"|"G"|"1371311"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1408032"|"Nieporęt - gmina wiejska"|"Pionierska"|"2"|""|"05-126"|""|"Nieporęt"
"3829827"|"000000111556"|"G"|"1371329"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"Rudnickiego Lucjana"|"3A"|"7H"|"01-858"|""|"Warszawa"
"3829828"|"000000111556"|"G"|"1371329"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"Kościuszkowców"|"23"|""|"04-570"|""|"Warszawa"
"3829829"|"000000111556"|"G"|"1371330"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"Rudnickiego Lucjana"|"3A"|"7H"|"01-858"|""|"Warszawa"
"3829830"|"000000111556"|"G"|"1371330"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"Kościuszkowców"|"23"|""|"04-570"|""|"Warszawa"
"3829860"|"000000111569"|"G"|"1371343"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1417021"|"Otwock - gmina miejska"|"Kraszewskiego"|"83"|"4"|"05-400"|""|"Otwock"
"3829861"|"000000111569"|"G"|"1371344"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1417021"|"Otwock - gmina miejska"|"Kraszewskiego"|"83"|"4"|"05-400"|""|"Otwock"
"3830331"|"000000111757"|"G"|"1371533"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"Al. Niepodległości"|"118A"|"4"|"02-577"|""|"Warszawa"
"3830332"|"000000111757"|"G"|"1371534"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"Al. Niepodległości"|"118A"|"4"|"02-577"|""|"Warszawa"
"3830543"|"000000111831"|"G"|"1371608"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1418014"|"Góra Kalwaria - miasto"|"Grota-Roweckiego"|"12"|""|"05-530"|""|"Góra Kalwaria"
"3830544"|"000000111831"|"G"|"1371609"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1418014"|"Góra Kalwaria - miasto"|"Grota-Roweckiego"|"12"|""|"05-530"|""|"Góra Kalwaria"
"3830789"|"000000111918"|"G"|"1371697"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"1465028"|"Bemowo - dzielnica"|"Powstańców Ślaskich"|"103"|"6"|"01-355"|""|"Warszawa"
"3830790"|"000000111918"|"G"|"1371697"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"1434031"|"Ząbki - gmina miejska"|"Malczewskiego"|"13 C"|""|"05-091"|""|"Ząbki"
"3830791"|"000000111918"|"G"|"1371697"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"1417021"|"Otwock - gmina miejska"|"Kraszewskiego"|"52"|""|"05-402"|""|"Otwock"
"3830792"|"000000111918"|"G"|"1371698"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"1465028"|"Bemowo - dzielnica"|"Powstańców Ślaskich"|"103"|"6"|"01-355"|""|"Warszawa"
"3830793"|"000000111918"|"G"|"1371698"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"1434031"|"Ząbki - gmina miejska"|"Malczewskiego"|"13 C"|""|"05-091"|""|"Ząbki"
"3830794"|"000000111918"|"G"|"1371698"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"1417021"|"Otwock - gmina miejska"|"Kraszewskiego"|"52"|""|"05-402"|""|"Otwock"
"3830988"|"000000111992"|"G"|"1371773"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"1428011"|"Sochaczew - gmina miejska"|"Plac Kościuszki"|"6"|""|"96-500"|""|"Sochaczew"
"3830989"|"000000111992"|"G"|"1371774"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1428011"|"Sochaczew - gmina miejska"|"Plac Kościuszki"|"6"|""|"96-500"|""|"Sochaczew"
"3831096"|"000000112030"|"G"|"1371812"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"Polna"|"3"|"102"|"00-622"|""|"Warszawa"
"3831097"|"000000112030"|"G"|"1371813"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"Polna"|"3"|"102"|"00-622"|""|"Warszawa"
"3831106"|"000000112035"|"G"|"1371818"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"Łukowska"|"2 C"|""|"04-113"|""|"Warszawa"
"3831107"|"000000112035"|"G"|"1371819"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"Łukowska"|"2 C"|""|"04-113"|""|"Warszawa"
"3831527"|"000000112208"|"G"|"1371993"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1424044"|"Pułtusk - miasto"|"ul. Tadeusza Kościuszki"|"46"|""|"06-100"|""|"Pułtusk"
"3831528"|"000000112208"|"G"|"1371993"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1408011"|"Legionowo - gmina miejska"|"ul. marsz. Józefa Piłsudskiego"|"11"|"5-6"|"05-120"|""|"Legionowo"
"3831529"|"000000112208"|"G"|"1371993"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1402034"|"Glinojeck - miasto"|"ul. Walki Młodych"|"13"|""|"06-450"|""|"Glinojeck"
"3831530"|"000000112208"|"G"|"1371993"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1402011"|"Ciechanów - gmina miejska"|"ul. Tatarska"|"25"|""|"06-400"|""|"Ciechanów"
"3831531"|"000000112208"|"G"|"1371994"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"1424044"|"Pułtusk - miasto"|"ul. Tadeusza Kościuszki"|"46"|""|"06-100"|""|"Pułtusk"
"3831583"|"000000112236"|"G"|"1372022"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"Baboszewska"|"1"|""|"02-647"|""|"Warszawa"
"3831584"|"000000112236"|"G"|"1372023"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"Baboszewska"|"1"|""|"02-647"|""|"Warszawa"
"3831684"|"000000112286"|"G"|"1372073"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"Lazurowa"|"10"|"lok.7"|"01-315"|""|"Warszawa"
"3831685"|"000000112286"|"G"|"1372074"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"Lazurowa"|"10"|"lok.7"|"01-315"|""|"Warszawa"
"3832043"|"000000112431"|"G"|"1372221"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"R. Maciejewskiego"|"3"|""|"03-187"|""|"Warszawa"
"3832044"|"000000112431"|"G"|"1372222"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"R. Maciejewskiego"|"3"|""|"03-187"|""|"Warszawa"
"3832045"|"000000112432"|"G"|"1372223"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1421034"|"Brwinów - miasto"|"Słowiańska"|"2"|""|"05-840"|""|"Brwinów"
"3832046"|"000000112432"|"G"|"1372224"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1421034"|"Brwinów - miasto"|"Słowiańska"|"2"|""|"05-840"|""|"Brwinów"
"3832193"|"000000112489"|"G"|"1372282"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1407054"|"Kozienice - miasto"|"H. Sienkiewicza"|"28"|""|"26-900"|""|"Kozienice"
"3832194"|"000000112489"|"G"|"1372283"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1407054"|"Kozienice - miasto"|"H. Sienkiewicza"|"28"|""|"26-900"|""|"Kozienice"
"3832250"|"000000112514"|"G"|"1372308"|""|""|"Adres udzielania świadczeń"|"NIE"|"96"|"97 (96) - indywidualna specjalistyczna praktyka lekarska wyłacznie w miejscu wezwania w dziedzinie"|"1417011"|"Józefów - gmina miejska"|"Ks. Malinowskiego"|"1"|""|"05-410"|""|"Józefów"
"3832251"|"000000112514"|"G"|"1372309"|""|""|"Adres udzielania świadczeń"|"NIE"|"96"|"97 (96) - indywidualna specjalistyczna praktyka lekarska wyłacznie w miejscu wezwania w dziedzinie"|"1417011"|"Józefów - gmina miejska"|"Ks. Malinowskiego"|"1"|""|"05-410"|""|"Józefów"
"3833245"|"000000112898"|"G"|"1372695"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1425034"|"Iłża - miasto"|"Kaleta"|"5"|""|"27-100"|""|"Iłża"
"3833246"|"000000112898"|"G"|"1372695"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1463"|""|"Paderewskiego"|"14"|"6"|"26-600"|""|"Radom"
"3833247"|"000000112898"|"G"|"1372696"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1425034"|"Iłża - miasto"|"Kaleta"|"5"|""|"27-100"|""|"Iłża"
"3833248"|"000000112898"|"G"|"1372696"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1463"|""|"Paderewskiego"|"14"|"6"|"26-600"|""|"Radom"
"3833573"|"000000113034"|"G"|"1372834"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"1434011"|"Kobyłka - gmina miejska"|"ul. ks. Marcina Załuskiego"|"86"|""|""|""|"Kobyłka"
"3833574"|"000000113034"|"G"|"1372835"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"1434011"|"Kobyłka - gmina miejska"|"ul. ks. Marcina Załuskiego"|"86"|""|"05-230"|""|"Kobyłka"
"3833792"|"000000113125"|"G"|"1372926"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"1434021"|"Marki - gmina miejska"|"Okólna"|"25 F"|""|"05-270"|""|"Marki"
"3833793"|"000000113125"|"G"|"1372927"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"1434021"|"Marki - gmina miejska"|"Okólna"|"25 E"|""|"05-270"|""|"Marki"
"3833885"|"000000113168"|"G"|"1372970"|""|""|"Adres udzielania świadczeń"|"NIE"|"96"|"97 (96) - indywidualna specjalistyczna praktyka lekarska wyłacznie w miejscu wezwania w dziedzinie"|"1465011"|"Warszawa - gmina miejska"|"Tołwińskiego Stanisława"|"12"|"22"|"01-711"|""|"Warszawa"
"3833886"|"000000113168"|"G"|"1372971"|""|""|"Adres udzielania świadczeń"|"NIE"|"96"|"97 (96) - indywidualna specjalistyczna praktyka lekarska wyłacznie w miejscu wezwania w dziedzinie"|"1465011"|"Warszawa - gmina miejska"|"Tołwińskiego Stanisława"|"12"|"22"|"01-711"|""|"Warszawa"
"3834019"|"000000113217"|"G"|"1373020"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"1432072"|"Stare Babice - gmina wiejska"|"ul. Hubala Dobrzańskiego"|"62"|""|"05-082"|""|"Stare Babice"
"3834020"|"000000113217"|"G"|"1373021"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1432072"|"Stare Babice - gmina wiejska"|"ul. Hubala Dobrzańskiego"|"62"|""|"05-082"|""|"Stare Babice"
"3834093"|"000000113246"|"G"|"1373050"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"Grzybowska"|"3"|""|"00-132"|""|"Warszawa"
"3834094"|"000000113246"|"G"|"1373051"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"Grzybowska"|"3"|""|"00-132"|""|"Warszawa"
"3834095"|"000000113246"|"G"|"1373052"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"Grzybowska"|"3"|""|"00-132"|""|"Warszawa"
"3834111"|"000000113252"|"G"|"1373058"|""|""|"Adres udzielania świadczeń"|"NIE"|"96"|"97 (96) - indywidualna specjalistyczna praktyka lekarska wyłacznie w miejscu wezwania w dziedzinie"|"1461"|""|"Pomian"|"25"|""|"07-410"|""|"Ostrołęka"
"3834112"|"000000113252"|"G"|"1373059"|""|""|"Adres udzielania świadczeń"|"NIE"|"96"|"97 (96) - indywidualna specjalistyczna praktyka lekarska wyłacznie w miejscu wezwania w dziedzinie"|"1461"|""|"Pomian"|"25"|""|"07-410"|""|"Ostrołęka"
"3834159"|"000000113270"|"G"|"1373077"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1465011"|"Warszawa - gmina miejska"|"Mroczna"|"5 A"|""|"01-456"|""|"Warszawa"
"3834160"|"000000113270"|"G"|"1373078"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1465011"|"Warszawa - gmina miejska"|"Mroczna"|"5 A"|""|"01-456"|""|"Warszawa"
"3834324"|"000000113332"|"G"|"1373143"|""|""|"Adres udzielania świadczeń"|"NIE"|""|""|"1407054"|"Kozienice - miasto"|"M. Kopernika"|"7B"|"LU1"|"26-900"|""|"Kozienice"
"3834325"|"000000113332"|"G"|"1373144"|""|""|"Adres udzielania świadczeń"|"NIE"|""|""|"1407054"|"Kozienice - miasto"|"M. Kopernika"|"7B"|"LU1"|"26-900"|""|"Kozienice"
"3834331"|"000000113336"|"G"|"1373148"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"1418045"|"Piaseczno - obszar wiejski"|"Tarczyńska"|"2"|""|"05-504"|""|"Złotokłos"
"3834332"|"000000113336"|"G"|"1373149"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"1418045"|"Piaseczno - obszar wiejski"|"Tarczyńska"|"2"|""|"05-504"|""|"Złotokłos"
"3834483"|"000000113396"|"G"|"1373209"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"Brazylijska"|"13"|""|"03-946"|""|"Warszawa"
"3834484"|"000000113396"|"G"|"1373210"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"Brazylijska"|"13"|""|"03-946"|""|"Warszawa"
"3834540"|"000000113418"|"G"|"1373232"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1421021"|"Pruszków - gmina miejska"|"Powstańców"|"3 A"|""|"05-800"|""|"Pruszków"
"3834541"|"000000113418"|"G"|"1373233"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1421021"|"Pruszków - gmina miejska"|"Powstańców"|"3 A"|""|"05-800"|""|"Pruszków"
"3834684"|"000000113469"|"G"|"1373284"|""|""|"Adres udzielania świadczeń"|"NIE"|"96"|"97 (96) - indywidualna specjalistyczna praktyka lekarska wyłacznie w miejscu wezwania w dziedzinie"|"1465011"|"Warszawa - gmina miejska"|"Wolfkego"|"2"|"120"|"01-494"|""|"Warszawa"
"3834685"|"000000113469"|"G"|"1373285"|""|""|"Adres udzielania świadczeń"|"NIE"|"96"|"97 (96) - indywidualna specjalistyczna praktyka lekarska wyłacznie w miejscu wezwania w dziedzinie"|"1465011"|"Warszawa - gmina miejska"|"Wolfkego"|"2"|"120"|"01-494"|""|"Warszawa"
"3834871"|"000000113542"|"G"|"1373358"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"1 Sierpnia"|"36 A"|""|"02-134"|""|"Warszawa"
"3834872"|"000000113542"|"G"|"1373359"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465011"|"Warszawa - gmina miejska"|"1 Sierpnia"|"36 A"|""|"02-134"|""|"Warszawa"
"3834941"|"000000113567"|"G"|"1373384"|""|""|"Adres udzielania świadczeń"|"NIE"|"95"|"97 (95) - indywidualna praktyka lekarska wyłacznie w miejscu wezwania"|"1434031"|"Ząbki - gmina miejska"|"Generała Maczka"|"14"|""|"05-091"|""|"Ząbki"
"3834942"|"000000113567"|"G"|"1373385"|""|""|"Adres udzielania świadczeń"|"NIE"|"95"|"97 (95) - indywidualna praktyka lekarska wyłacznie w miejscu wezwania"|"1434031"|"Ząbki - gmina miejska"|"Generała Maczka"|"14"|""|"05-091"|""|"Ząbki"
"3836044"|"000000113988"|"G"|"1373807"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1422042"|"Jednorożec - gmina wiejska"|"Piastowska"|"8"|""|"06-323"|""|"Jednorożec"
"3836045"|"000000113988"|"G"|"1373808"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1422042"|"Jednorożec - gmina wiejska"|"Piastowska"|"8"|""|"06-323"|""|"Jednorożec"
"3836046"|"000000113988"|"G"|"1373809"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1422042"|"Jednorożec - gmina wiejska"|"Piastowska"|"8"|""|"06-323"|""|"Jednorożec"
"3836291"|"000000114088"|"G"|"1373909"|""|""|"Adres udzielania świadczeń"|"NIE"|""|""|"1465011"|"Warszawa - gmina miejska"|"Kopińska"|"20"|"22"|"02-327"|""|"Warszawa"
"3836292"|"000000114088"|"G"|"1373910"|""|""|"Adres udzielania świadczeń"|"NIE"|""|""|"1465011"|"Warszawa - gmina miejska"|"Kopińska"|"20"|"22"|"02-327"|""|"Warszawa"
"3836617"|"000000114212"|"G"|"1374034"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka lekarska"|"1417021"|"Otwock - gmina miejska"|"ul. Rycerska"|"12"|""|"05-400"|""|"Otwock"
"3836753"|"000000114265"|"G"|"1374089"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1465188"|"Wola - dzielnica"|"Al. Solidarności"|"129/131"|"lok. 115"|"00-898"|""|"Warszawa"
"3836754"|"000000114265"|"G"|"1374090"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1465188"|"Wola - dzielnica"|"Al. Solidarności"|"129/131"|"lok. 115"|"00-898"|""|"Warszawa"
"3836866"|"000000114314"|"G"|"1374139"|""|""|"Adres udzielania świadczeń"|"NIE"|"96"|"97 (96) - indywidualna specjalistyczna praktyka lekarska wyłacznie w miejscu wezwania w dziedzinie"|"1465048"|"Bielany - dzielnica"|"Klaudyny"|"4"|"94"|"01-684"|""|"Warszawa"
"3836867"|"000000114314"|"G"|"1374140"|""|""|"Adres udzielania świadczeń"|"NIE"|"96"|"97 (96) - indywidualna specjalistyczna praktyka lekarska wyłacznie w miejscu wezwania w dziedzinie"|"1465048"|"Bielany - dzielnica"|"Klaudyny"|"4"|"94"|"01-684"|""|"Warszawa"
"3836943"|"000000114347"|"G"|"1374173"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465108"|"Śródmieście - dzielnica"|"Piękna"|"28 A"|"2"|"00-547"|""|"Warszawa"
"3836944"|"000000114347"|"G"|"1374174"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465108"|"Śródmieście - dzielnica"|"Piękna"|"28 A"|"2"|"00-547"|""|"Warszawa"
"3837164"|"000000114431"|"G"|"1374262"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465048"|"Bielany - dzielnica"|"Wrzeciono"|"33 lok.C"|""|"01-963"|""|"Warszawa"
"3837165"|"000000114431"|"G"|"1374263"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465048"|"Bielany - dzielnica"|"Wrzeciono"|"33 lok.C"|""|"01-963"|""|"Warszawa"
"3837174"|"000000114437"|"G"|"1374270"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465058"|"Mokotów - dzielnica"|"Jana Nowaka Jeziorańskiego"|"9 lok.U10"|""|"03-984"|""|"Warszawa"
"3837175"|"000000114437"|"G"|"1374271"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465058"|"Mokotów - dzielnica"|"Jana Nowaka Jeziorańskiego"|"9 lok.U10"|""|"03-984"|""|"Warszawa"
"3837291"|"000000114483"|"G"|"1374317"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465038"|"Białołęka - dzielnica"|"Milenijna"|"51"|""|"03-130"|""|"Warszawa"
"3837292"|"000000114483"|"G"|"1374318"|""|""|"Adres udzielania świadczeń"|"NIE"|"97"|"97 - grupowa praktyka lekarska"|"1465038"|"Białołęka - dzielnica"|"Milenijna"|"51"|""|"03-130"|""|"Warszawa"
"3838140"|"000000114816"|"G"|"1374653"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1421021"|"Pruszków - gmina miejska"|"Al. Wojska Polskiego"|"20A"|"25"|"05-800"|""|"Pruszków"
"3838141"|"000000114816"|"G"|"1374654"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka lekarska w dziedzinie"|"1421021"|"Pruszków - gmina miejska"|"Al. Wojska Polskiego"|"20A"|"25"|"05-800"|""|"Pruszków"
"3838298"|"000000114881"|"G"|"1374721"|"SZPZOZ"|""|"Adres udzielania świadczeń"|"NIE"|"94"|"94 - indywidualna specjalistyczna praktyka pielęgniarska w przedsiębiorstwie podmiotu leczniczego w dziedzinie"|"1422011"|"Przasnysz - gmina miejska"|"Sadowa"|"9"|""|"06-300"|""|"Przasnysz"
