"Id adresu"|"Numer ksiegi"|"Typ praktyki"|"Id wspólnika"|"Nazwa zakladu leczniczego"|"Regon"|"Rodzaj adresu"|"Adres dokumentacji medycznej jak wezwanie?"|"Kod praktyki"|"Opis praktyki"|"Teryt"|"Teryt - opis"|"Ulica"|"Budynek"|"Lokal"|"Kod pocztowy"|"Poczta"|"Miejscowosc"
"3916964"|"000000155219"|"G"|"1415814"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3210034"|"Dębno - miasto"|"ul. Tadeusza Kościuszki"|"17"|"035"|"74-400"|""|"Dębno"
"3920781"|"000000157678"|"G"|"1418026"|""|""|"Adres przechowywania dokumentacji"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"3064029"|"Poznań-Grunwald - delegatura"|"ul. Głogowska"|"148"|"10"|"60-205"|""|"Poznań-Grunwald"
"3920781"|"000000157678"|"G"|"1418026"|""|""|"Adres miejsca przyjmowania wezwań"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"3064029"|"Poznań-Grunwald - delegatura"|"ul. Głogowska"|"148"|"10"|"60-205"|""|"Poznań-Grunwald"
"3920782"|"000000157678"|"G"|"1418026"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3064049"|"Poznań-Nowe Miasto - delegatura"|"os. Rzeczypospolitej"|"67"|"1"|"61-393"|""|"Poznań-Nowe Miasto"
"3920783"|"000000157678"|"G"|"1418027"|""|""|"Adres przechowywania dokumentacji"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"3064029"|"Poznań-Grunwald - delegatura"|"ul. Głogowska"|"148"|"10"|"61-393"|""|"Poznań-Grunwald"
"3920783"|"000000157678"|"G"|"1418027"|""|""|"Adres miejsca przyjmowania wezwań"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"3064029"|"Poznań-Grunwald - delegatura"|"ul. Głogowska"|"148"|"10"|"61-393"|""|"Poznań-Grunwald"
"3920784"|"000000157678"|"G"|"1418027"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3064049"|"Poznań-Nowe Miasto - delegatura"|"os. Rzeczypospolitej"|"67"|"1"|"61-393"|""|"Poznań-Nowe Miasto"
"3920785"|"000000157678"|"G"|"1418028"|""|""|"Adres przechowywania dokumentacji"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"3064029"|"Poznań-Grunwald - delegatura"|"ul. Głogowska"|"148"|"10"|"61-205"|""|"Poznań-Grunwald"
"3920785"|"000000157678"|"G"|"1418028"|""|""|"Adres miejsca przyjmowania wezwań"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"3064029"|"Poznań-Grunwald - delegatura"|"ul. Głogowska"|"148"|"10"|"61-205"|""|"Poznań-Grunwald"
"3920786"|"000000157678"|"G"|"1418028"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3064049"|"Poznań-Nowe Miasto - delegatura"|"os. Rzeczypospolitej"|"67"|"1"|"61-393"|""|"Poznań-Nowe Miasto"
"3923635"|"000000159595"|"G"|"1419674"|""|""|"Adres przechowywania dokumentacji"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"2403104"|"Skoczów - miasto"|""|"140"|""|""|""|"BŁADNICE DOLNE"
"3923635"|"000000159595"|"G"|"1419674"|""|""|"Adres miejsca przyjmowania wezwań"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"2403104"|"Skoczów - miasto"|""|"140"|""|""|""|"BŁADNICE DOLNE"
"3923636"|"000000159595"|"G"|"1419675"|""|""|"Adres przechowywania dokumentacji"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"2403052"|"Chybie - gmina wiejska"|"ul. Wojska Polskiego"|"66A"|""|""|""|"MNICH"
"3923636"|"000000159595"|"G"|"1419675"|""|""|"Adres miejsca przyjmowania wezwań"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"2403052"|"Chybie - gmina wiejska"|"ul. Wojska Polskiego"|"66A"|""|""|""|"MNICH"
"3926563"|"000000161552"|"G"|"1421346"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2201063"|"Miastko - gmina miejsko-wiejsk"|"ul. Kujawska"|"1"|""|"77-200"|""|"Miastko"
"3926564"|"000000161552"|"G"|"1421346"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2201063"|"Miastko - gmina miejsko-wiejsk"|"ul. Bolesława Chrobrego"|"7"|""|"77-200"|""|"Miastko"
"3926565"|"000000161552"|"G"|"1421347"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2201063"|"Miastko - gmina miejsko-wiejsk"|"ul. Wrzosowa"|"1"|""|"77-200"|""|"Miastko"
"3926566"|"000000161552"|"G"|"1421347"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2201063"|"Miastko - gmina miejsko-wiejsk"|""|"26"|""|"77-200"|""|"Dretyń"
"3926567"|"000000161552"|"G"|"1421348"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2201063"|"Miastko - gmina miejsko-wiejsk"|""|"11"|""|"77-200"|""|"Łodzierz"
"3926568"|"000000161552"|"G"|"1421348"|""|""|"Adres udzielania świadczeń"|"TAK"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2201063"|"Miastko - gmina miejsko-wiejsk"|""|"1"|""|"77-200"|""|"Kamnica"
"3926569"|"000000161552"|"G"|"1421348"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2201063"|"Miastko - gmina miejsko-wiejsk"|""|"2"|""|"77-200"|""|"Słosinko "
"3926570"|"000000161552"|"G"|"1421348"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2201063"|"Miastko - gmina miejsko-wiejsk"|""|"3"|""|"77-200"|""|"Świerzno"
"3926571"|"000000161552"|"G"|"1421348"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2203052"|"Koczała - gmina wiejska"|"ul. Szkolna"|"16"|""|"77-220"|""|"Koczała"
"3928624"|"000000162997"|"G"|"1422433"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1421021"|"Pruszków - gmina miejska"|"ul. Promyka"|"41"|""|"05-800"|""|"Pruszków"
"3928625"|"000000162997"|"G"|"1422434"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1421021"|"Pruszków - gmina miejska"|"ul. Promyka"|"41"|""|"05-800"|""|"Pruszków"
"3933319"|"000000166075"|"G"|"1425026"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0614084"|"Nałęczów - miasto"|"1-go Maja"|"16"|""|"24-150"|""|"Nałęczów"
"3933320"|"000000166075"|"G"|"1425027"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0614084"|"Nałęczów - miasto"|"1-go Maja "|"16"|""|"24-150"|""|"Nałęczów"
"3934265"|"000000166766"|"G"|"1425581"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3027082"|"Turek - gmina wiejska"|""|"23"|""|"62-700"|""|"Warenka"
"3934266"|"000000166766"|"G"|"1425582"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3027082"|"Turek - gmina wiejska"|""|"23"|""|"62-700"|""|"Warenka"
"3934267"|"000000166766"|"G"|"1425583"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3027082"|"Turek - gmina wiejska"|""|"23"|""|"62-700"|""|"Warenka"
"3934268"|"000000166766"|"G"|"1425584"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3027082"|"Turek - gmina wiejska"|""|"23"|""|"62-700"|""|"Warenka"
"3935824"|"000000167702"|"G"|"1426466"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2815085"|"Morąg - obszar wiejski"|""|"2"|""|"14-300"|""|"Szymanowo"
"3935825"|"000000167702"|"G"|"1426466"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2815085"|"Morąg - obszar wiejski"|""|"2"|""|"14-300"|""|"Szymanowo"
"3935826"|"000000167702"|"G"|"1426466"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2815085"|"Morąg - obszar wiejski"|""|"2"|""|"14-300"|""|"Szymanowo"
"3935827"|"000000167702"|"G"|"1426467"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2815084"|"Morąg - miasto"|"ul. 11 Listopada"|""|""|""|""|"Morąg"
"3935828"|"000000167702"|"G"|"1426467"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2815084"|"Morąg - miasto"|"ul. Kujawska"|"1"|""|"14-300"|""|"Morąg"
"3935829"|"000000167702"|"G"|"1426467"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2815085"|"Morąg - obszar wiejski"|""|""|""|"14-300"|""|"Słonecznik"
"3935830"|"000000167702"|"G"|"1426467"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2815085"|"Morąg - obszar wiejski"|""|""|""|"14-300"|""|"Kalnik"
"3935831"|"000000167702"|"G"|"1426468"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2815084"|"Morąg - miasto"|"ul. Kajki"|"2"|""|"14-300"|""|"Morąg"
"3935832"|"000000167702"|"G"|"1426468"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2815085"|"Morąg - obszar wiejski"|""|"48B"|""|"14-300"|""|"Łączno"
"3935833"|"000000167702"|"G"|"1426468"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2815085"|"Morąg - obszar wiejski"|""|"53"|""|"14-300"|""|"Jurki"
"3935834"|"000000167702"|"G"|"1426468"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2815084"|"Morąg - miasto"|"ul. Żeromskiego"|"26"|""|"14-300"|""|"Morąg"
"3935835"|"000000167702"|"G"|"1426468"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2815084"|"Morąg - miasto"|"ul. Żeromskiego"|"26"|""|"14-300"|""|"Morąg"
"3935836"|"000000167702"|"G"|"1426469"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2815085"|"Morąg - obszar wiejski"|""|""|""|"14-300"|""|"Żabi Róg"
"3935837"|"000000167702"|"G"|"1426469"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2815085"|"Morąg - obszar wiejski"|""|""|""|"14-300"|""|"Żabi Róg"
"3935838"|"000000167702"|"G"|"1426469"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2815085"|"Morąg - obszar wiejski"|""|""|""|"14-300"|""|"Bramka"
"3935839"|"000000167702"|"G"|"1426469"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2815084"|"Morąg - miasto"|"ul. Mickiewicza"|"25"|""|"14-300"|""|"Morąg"
"3935840"|"000000167702"|"G"|"1426469"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2815084"|"Morąg - miasto"|"ul. Zygmunta Wróblewskiego"|"17"|""|"14-300"|""|"Morąg"
"3935841"|"000000167702"|"G"|"1426469"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2815085"|"Morąg - obszar wiejski"|""|"83"|""|"14-300"|""|"Bogaczewo"
"3935842"|"000000167702"|"G"|"1426470"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka pielęgniarska w dziedzinie"|"2815085"|"Morąg - obszar wiejski"|""|"2"|""|"14-300"|""|"Szymanowo"
"3935843"|"000000167702"|"G"|"1426470"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka pielęgniarska w dziedzinie"|"2815085"|"Morąg - obszar wiejski"|""|"2"|""|"14-300"|""|"Szymanowo"
"3935844"|"000000167702"|"G"|"1426470"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka pielęgniarska w dziedzinie"|"2815085"|"Morąg - obszar wiejski"|""|"2"|""|"14-300"|""|"Szymanowo"
"3935845"|"000000167702"|"G"|"1426471"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2815085"|"Morąg - obszar wiejski"|""|"2"|""|"14-300"|""|"Szymanowo"
"3935846"|"000000167702"|"G"|"1426471"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2815085"|"Morąg - obszar wiejski"|""|"2"|""|"14-300"|""|"Szymanowo"
"3935847"|"000000167702"|"G"|"1426471"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2815085"|"Morąg - obszar wiejski"|""|"2"|""|"14-300"|""|"Szymanowo"
"3939841"|"000000170066"|"G"|"1428779"|""|""|"Adres przechowywania dokumentacji"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"3020052"|"Gołuchów - gmina wiejska"|"Stefana Jarmickiego"|"4"|""|""|""|"Gołuchów"
"3939841"|"000000170066"|"G"|"1428779"|""|""|"Adres miejsca przyjmowania wezwań"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"3020052"|"Gołuchów - gmina wiejska"|"Stefana Jarmickiego"|"4"|""|""|""|"Gołuchów"
"3939842"|"000000170066"|"G"|"1428779"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3020052"|"Gołuchów - gmina wiejska"|"Stefana Jarmickiego"|"4"|""|""|""|"Gołuchów"
"3939843"|"000000170066"|"G"|"1428780"|""|""|"Adres przechowywania dokumentacji"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"3020052"|"Gołuchów - gmina wiejska"|"Stefana Jarmickiego"|"4"|""|"63-322"|""|"Gołuchów"
"3939843"|"000000170066"|"G"|"1428780"|""|""|"Adres miejsca przyjmowania wezwań"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"3020052"|"Gołuchów - gmina wiejska"|"Stefana Jarmickiego"|"4"|""|"63-322"|""|"Gołuchów"
"3939844"|"000000170066"|"G"|"1428780"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3020052"|"Gołuchów - gmina wiejska"|"Stefana Jarmickiego"|"4"|""|""|""|"Gouchów"
"3940059"|"000000170206"|"G"|"1428909"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3061011"|"Kalisz - gmina miejska"|"ul. Żwirki i Wigury"|"13"|""|""|""|"Kalisz"
"3940060"|"000000170206"|"G"|"1428909"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3061011"|"Kalisz - gmina miejska"|"Serbinowska"|"22a"|""|""|""|"Kalisz"
"3940061"|"000000170206"|"G"|"1428910"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3061011"|"Kalisz - gmina miejska"|"Karpacka"|"3"|""|""|""|"Kalisz"
"3940062"|"000000170206"|"G"|"1428911"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3061011"|"Kalisz - gmina miejska"|"Budowlanych"|"2"|""|""|""|"Kalisz"
"3940063"|"000000170206"|"G"|"1428912"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3061011"|"Kalisz - gmina miejska"|"Kordeckiego"|"34"|""|""|""|"Kalisz"
"3940064"|"000000170206"|"G"|"1428912"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3061011"|"Kalisz - gmina miejska"|"Tuwima"|"4"|""|""|""|"Kalisz"
"3940367"|"000000170368"|"G"|"1429079"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1461011"|"Ostrołęka - gmina miejska"|"ul. gen. Zygmunta Berlinga"|"5"|""|"07-410"|""|"Ostrołęka"
"3940368"|"000000170368"|"G"|"1429080"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1461011"|"Ostrołęka - gmina miejska"|"ul. 11 Listopada"|"20"|""|"07-410"|""|"Ostrołęka"
"3940369"|"000000170368"|"G"|"1429081"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1415092"|"Olszewo-Borki - gmina wiejska"|"ul. Władysława Broniewskiego"|"17"|""|"07-415"|""|"Olszewo-Borki"
"3940370"|"000000170368"|"G"|"1429082"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1461011"|"Ostrołęka - gmina miejska"|"ul. Papiernicza"|"1"|""|"07-410"|""|"Ostrołęka"
"3944044"|"000000172513"|"G"|"1431188"|""|""|"Adres przechowywania dokumentacji"|"TAK"|"96"|"97 (96) - indywidualna specjalistyczna praktyka pielęgniarska wyłącznie w miejscu wezwania w dziedzinie"|"1863011"|"Rzeszów - gmina miejska"|"Zelwerowicza"|"17e"|"1"|"35-601"|""|"Rzeszów"
"3944044"|"000000172513"|"G"|"1431188"|""|""|"Adres miejsca przyjmowania wezwań"|"TAK"|"96"|"97 (96) - indywidualna specjalistyczna praktyka pielęgniarska wyłącznie w miejscu wezwania w dziedzinie"|"1863011"|"Rzeszów - gmina miejska"|"Zelwerowicza"|"17e"|"1"|"35-601"|""|"Rzeszów"
"3944045"|"000000172513"|"G"|"1431189"|""|""|"Adres przechowywania dokumentacji"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"1819052"|"Wiśniowa - gmina wiejska"|""|"58a"|""|"38-124"|""|"Wiśniowa"
"3944045"|"000000172513"|"G"|"1431189"|""|""|"Adres miejsca przyjmowania wezwań"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"1819052"|"Wiśniowa - gmina wiejska"|""|"58a"|""|"38-124"|""|"Wiśniowa"
"3944046"|"000000172513"|"G"|"1431190"|""|""|"Adres przechowywania dokumentacji"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"1863011"|"Rzeszów - gmina miejska"|"ul. Budziwojska"|"398"|""|"35-317"|""|"Rzeszów"
"3944046"|"000000172513"|"G"|"1431190"|""|""|"Adres miejsca przyjmowania wezwań"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"1863011"|"Rzeszów - gmina miejska"|"ul. Budziwojska"|"398"|""|"35-317"|""|"Rzeszów"
"3944047"|"000000172513"|"G"|"1431191"|""|""|"Adres przechowywania dokumentacji"|"TAK"|"96"|"97 (96) - indywidualna specjalistyczna praktyka pielęgniarska wyłącznie w miejscu wezwania w dziedzinie"|"1804021"|"Radymno - gmina miejska"|""|"91"|""|"37-550"|""|"Ostrów"
"3944047"|"000000172513"|"G"|"1431191"|""|""|"Adres miejsca przyjmowania wezwań"|"TAK"|"96"|"97 (96) - indywidualna specjalistyczna praktyka pielęgniarska wyłącznie w miejscu wezwania w dziedzinie"|"1804021"|"Radymno - gmina miejska"|""|"91"|""|"37-550"|""|"Ostrów"
"3944048"|"000000172513"|"G"|"1431192"|""|""|"Adres przechowywania dokumentacji"|"TAK"|"96"|"97 (96) - indywidualna specjalistyczna praktyka pielęgniarska wyłącznie w miejscu wezwania w dziedzinie"|"1811011"|"Mielec - gmina miejska"|"ul. Łowiecka"|"22"|""|"39-300"|""|"Mielec"
"3944048"|"000000172513"|"G"|"1431192"|""|""|"Adres miejsca przyjmowania wezwań"|"TAK"|"96"|"97 (96) - indywidualna specjalistyczna praktyka pielęgniarska wyłącznie w miejscu wezwania w dziedzinie"|"1811011"|"Mielec - gmina miejska"|"ul. Łowiecka"|"22"|""|"39-300"|""|"Mielec"
"3944049"|"000000172513"|"G"|"1431193"|""|""|"Adres przechowywania dokumentacji"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"1863011"|"Rzeszów - gmina miejska"|"Witkacego"|"3"|"321"|"35-113"|""|"Rzeszów"
"3944049"|"000000172513"|"G"|"1431193"|""|""|"Adres miejsca przyjmowania wezwań"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"1863011"|"Rzeszów - gmina miejska"|"Witkacego"|"3"|"321"|"35-113"|""|"Rzeszów"
"3944050"|"000000172513"|"G"|"1431194"|""|""|"Adres przechowywania dokumentacji"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"1814011"|"Przeworsk - gmina miejska"|""|"1"|""|"37-200"|""|"Nowosielce"
"3944050"|"000000172513"|"G"|"1431194"|""|""|"Adres miejsca przyjmowania wezwań"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"1814011"|"Przeworsk - gmina miejska"|""|"1"|""|"37-200"|""|"Nowosielce"
"3944051"|"000000172513"|"G"|"1431195"|""|""|"Adres przechowywania dokumentacji"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"1816092"|"Krasne - gmina wiejska"|""|"1087"|""|"36-007"|""|"Krasne"
"3944051"|"000000172513"|"G"|"1431195"|""|""|"Adres miejsca przyjmowania wezwań"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"1816092"|"Krasne - gmina wiejska"|""|"1087"|""|"36-007"|""|"Krasne"
"3944052"|"000000172513"|"G"|"1431196"|""|""|"Adres przechowywania dokumentacji"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"1816102"|"Lubenia - gmina wiejska"|""|"259"|""|"36-042"|""|"Lubenia"
"3944052"|"000000172513"|"G"|"1431196"|""|""|"Adres miejsca przyjmowania wezwań"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"1816102"|"Lubenia - gmina wiejska"|""|"259"|""|"36-042"|""|"Lubenia"
"3944053"|"000000172513"|"G"|"1431197"|""|""|"Adres przechowywania dokumentacji"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"1814011"|"Przeworsk - gmina miejska"|""|"493"|""|"37-200"|""|"Grzęska"
"3944053"|"000000172513"|"G"|"1431197"|""|""|"Adres miejsca przyjmowania wezwań"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"1814011"|"Przeworsk - gmina miejska"|""|"493"|""|"37-200"|""|"Grzęska"
"3944054"|"000000172513"|"G"|"1431198"|""|""|"Adres przechowywania dokumentacji"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"1814011"|"Przeworsk - gmina miejska"|""|"56"|""|"37-200"|""|"Nowosielce"
"3944054"|"000000172513"|"G"|"1431198"|""|""|"Adres miejsca przyjmowania wezwań"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"1814011"|"Przeworsk - gmina miejska"|""|"56"|""|"37-200"|""|"Nowosielce"
"3944055"|"000000172513"|"G"|"1431199"|""|""|"Adres przechowywania dokumentacji"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"1804062"|"Pawłosiów - gmina wiejska"|"Strzelecka"|"15"|""|"37-500"|""|"Widna Góra"
"3944055"|"000000172513"|"G"|"1431199"|""|""|"Adres miejsca przyjmowania wezwań"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"1804062"|"Pawłosiów - gmina wiejska"|"Strzelecka"|"15"|""|"37-500"|""|"Widna Góra"
"3944056"|"000000172513"|"G"|"1431200"|""|""|"Adres przechowywania dokumentacji"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"1816132"|"Trzebownisko - gmina wiejska"|""|"616"|"308"|"36-001"|""|"Trzebownisko"
"3944056"|"000000172513"|"G"|"1431200"|""|""|"Adres miejsca przyjmowania wezwań"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"1816132"|"Trzebownisko - gmina wiejska"|""|"616"|"308"|"36-001"|""|"Trzebownisko"
"3944057"|"000000172513"|"G"|"1431201"|""|""|"Adres przechowywania dokumentacji"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"1810011"|"Łańcut - gmina miejska"|"Podzwierzyniec"|"41"|"11"|"37-100"|""|"Łańcut"
"3944057"|"000000172513"|"G"|"1431201"|""|""|"Adres miejsca przyjmowania wezwań"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłącznie w miejscu wezwania"|"1810011"|"Łańcut - gmina miejska"|"Podzwierzyniec"|"41"|"11"|"37-100"|""|"Łańcut"
