"ID Księgi"|"Zakres"|"Data wystawienia"
"348216"|"Certyfikat Akredytacji Laboratorium Medycznego Nr AB 376 potwierdzający spełnienie wymagań normy PN-EN ISO/IEC 17025:2005 przez Oddział Laboratoryjny."|"2001-12-18"
"348257"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-05-14"
"348270"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-11-20"
"348274"|"ISO 9001:2008 kardiologia"|"2013-02-18"
"348291"|"Certyfikat ISO 17025:2005 dla Oddziału Laboratoryjnego ul. Legionów 12, 38-320 Gorlice"|"2005-10-03"
"348307"|"Certyfikat wydania akredytacji PCA nr AB 591 z dnia 07.03.2005 r. na badanie wody, żywności, środowiska pracy, badań diagnostycznych."|"2005-03-07"
"348309"|"Badania mikrobiologiczne obiektów i materiałów biologicznych, próbek środowiskowych wody, wyrobów konsumpcyjnych przeznaczonych dla ludzi - żywność."|"2009-12-21"
"348323"|"Certyfikat Akredytacji Laboratorium Badawczego Nr AB 560"|"2004-12-22"
"348330"|"Zakres Akredytacji Laboratorium Badawczego Nr AB630Badania chemiczne próbek środowiskowych wody, pyłówBadania dotyczące inżynierii środowiska pracy – hałas w środowisku pracy, drgania, oświetlenieBadania mikrobiologiczne obiektów i materiałów ludzkich, wodyBadania właściwości fizycznych wody, powietrza w środowisku pracyPobieranie próbek powietrza w środowisku pracy"|"2005-08-29"
"348358"|"Certyfikat akredytacji Laboratorium Badawczego AB612Badanie fizykochemiczne i mikrobiologiczne wody"|"2009-04-27"
"348364"|"ISO 9001:2009 w zakresie dermatologii, wenerologii, geriatrii"|"2012-12-31"
"348379"|"Certyfikat Akredytacji Laboratorium Badawczego Nr AB 599 - potwierdzający spełnienie wymagań normy PN-EN ISO/IEC 17025:2005 w zakresie Oddziału Laboratoryjnego."|"2004-04-20"
"348389"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-11-20"
"348416"|"Wykonuwanie badań: histopatologicznych, cytologicznych w zakresie cytodiagnostyki exfoliatywnej nieginekologicznej, cytodiagnostyki aspiracyjnej, cytologicznych w zakresie cytodiagnostyki szyjki macicy."|"2009-07-01"
"348451"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2014-10-15"
"348452"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-07-14"
"348452"|"Akredytacja Ministra Zdrowia w zakresie jakosci udzielanych swiadczen zdrowotnych - wymagania dotycza calego podmiotu leczniczego albo przedsiebiorstwa"|"2015-07-19"
"348454"|"Usługi medyczne - konsultacje, diagnostyka i poradnictwo w zakresie genetyki medycznej."|"2006-07-07"
"348464"|"Certyfikat ISO 9001:2008diagnostyka w zakresie: tomografii komputerowej,rentgenodiagnostyki,ultrasonografii,densytometrii,mammografii,pantomografii,endoskopii,cytologiileczenie zachowawcze w zakresie:chorób płuc i gróżlicy,ginekologii i położnictwa,urologii,chorób sutka, chorób wątroby, neurologii"|"2013-11-25"
"348464"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-11-13"
"348519"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-09-21"
"348526"|"Certyfikat ISO 9001:2008 w zakresie: Usługi stomatologiczne  "|"2011-10-05"
"348526"|"Certyfikat systemu zarządzania ISO 9001:2009 w zakresie: Usługi stomatologiczne"|"2013-08-28"
"348526"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-09-19"
"348528"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2014-12-09"
"348529"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-02-05"
"348568"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2011-06-15"
"348583"|"W rodzaju - Świadczenia Pielęgnacyjne i Opiekuńcze w Ramach Opieki Długoterminowej, zakres świadczeń - Świadczenia  w pielęgniarskiej opiece długoterminowej domowej, Pielęgniarska Opieka Długoterminowa, W rodzaju - Opieka Paliatywna i Hospicyjna, zakres świadczeń - Świadczenia w hospicjum domowym, W rodzaju - Rehabilitacja lecznicza, zakres świadczeń - Fizjoterapia domowa. Certyfikat jest ważny do: 31.07.2016 r."|"2013-08-01"
"348595"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-10-29"
"348608"|"Certyfikat ISO 9001:2008, w zakresie: Świadczenie usług medycznych z zakresu: lekarska ambulatoryjna opieka rehabilitacyjna, rehabilitacja medyczna, fizjoterapia ambulatoryjna, fizjoterapia domowa, masaż leczniczy"|"2010-10-09"
"348620"|"Świadczenie usług w zakresie stomatologii ogólnej i chirurgii stomatologicznej"|"2013-08-08"
"348635"|"Udzielanie Świadczeń gwarantowanych w zakresie pielęgniarskiej opieki długoterminowej domowej. Świadczenie usług logopedycznych Zaopatrzenie w sprzęt pomocniczy i ortopedyczny"|"2013-08-28"
"348696"|"świadczenie usług medycznych w zakresie podstawowej opieki zdrowotnej, opieki lekarskiej i pielęgniarskiej oraz rehabilitacji"|"2011-02-04"
"348696"|"Świadczenie usług medycznych w zakresie podstawowej opieki zdrowotnej, opieki lekarskiej i pielęgniarskiej oraz rehabilitacji"|"2014-02-03"
"348701"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-10-28"
"348702"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-09-27"
"348718"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-03-21"
"348732"|"Certyfikat PN-EN ISO 9001:2009 w zakresie: świadczenie usług medycznych"|"2013-08-26"
"348750"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2012-09-13"
"348764"|"CERTYFIKAT PN-EN ISO 9001 : 2009 wprowadziła i stosuje system zarzadzania jakością w zakresie: Ratownictwo medyczne"|"2011-04-26"
"348764"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-04-23"
"348768"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-10-15"
"348795"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-06-28"
"348815"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2016-05-05"
"348818"|"Certyfikat ISO 9001:2009 w zakresie: Świadczenie usług medycznych w zakresie ambulatoryjnej opieki specjalistycznej, medycyny pracy."|"2013-10-16"
"348832"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-04-28"
"348852"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-02-03"
"348879"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-12-31"
"348890"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2012-03-13"
"348894"|"Certyfikat ISO 9001: 2008 Ambulatoryjna opieka wielospecjalistyczna "|"2012-12-21"
"348901"|"ISO 9001:2008Praktyka Lekarska - Dentystyczna.Dotyczy gabinetu przy ul. Królewskiej 8/2 oraz gabinetu przy ul. Skłodowskiej 44/1"|"2013-06-10"
"348907"|"Świadczenie opieki pielęgniarskiej długoterminowej, usługi pielęgniarskie, edukacja i promocja zdrowia, opieka paliatywna."|"2013-09-24"
"348909"|"Usługi medyczne w zakresie:Stomatologii ogólnej, protetyki, ortodoncji, chirurgii stomatologicznej."|"2013-02-11"
"348919"|"Usługi medyczne w zakresie stomatologii"|"2012-11-27"
"348922"|"Świadczenie usług nocnej i świątecznej opieki medycznej w ramach podstawowej opieki zdrowotnej"|"2011-01-20"
"348929"|"PN-EN ISO 9001:2009 w zakresie:Udzielanie świadczeń gwarantowanych w ramach pielęgniarskiej opieki długoterminowej oraz paliatywno - hospicyjnej w domu Pacjenta.Udzielanie świadczeń gwarantowanych w ramach podstawowej opieki zdrowotnej"|"2013-08-16"
"348933"|"Certyfikat ISO przyznany organizacji: Niepubliczny Zakład Opieki Zdrowotnej LUXDENTAL ul. Kościuszki 49J, 08-400 Garwolin, zgodny z wymaganiami: ISO 9001:2008 - zakres certyfikacji: świadczenie usług w zakresie stomatologii zachowawczej z endodoncją, stomatologii dziecięcej, chirurgii stomatologicznej, periodontologii, ortodoncji,radiologii i diagnostyki obrazowej, protetyki stomatologicznej i profilaktyki stomatologicznej."|"2013-09-02"
"348993"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-03-17"
"348999"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-10-10"
"349020"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-02-28"
"349055"|"Certyfikat ISO 9001:2008 w zakresie: Usługi medyczne w zakresie okulistyki."|"2012-12-21"
"349055"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-12-18"
"349079"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-03-10"
"349092"|"Świadczenie pielęgnacyjne i opiekuńcze w ramach opieki długoterminowej (spełnione wymagania normy ISO 9001:2008)."|"2013-02-13"
"349093"|"Potwierdzenie spełnienia wymagań określonych w rozporządzeniu Ministra Zdrowia z dnia 3 listopada 2011r. w sprawie szpitalnego oddziału ratunkowego (Dz. U. 11.237.1420) przez Szpitalny Oddział Ratunkowy."|"2012-08-07"
"349117"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-03-14"
"349134"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-10-27"
"349162"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-11-05"
"349188"|"Certyfikat ISO 9001:2008Świadczenie usług medycznych w zakresie podstawowej opieki zdrowotnej, nocnej i świątecznej opieki zdrowotnej, rehabilitacji leczniczej, transportu sanitarnego, usług w grocie solnej, profilaktycznych programów zdrowotnych."|"2013-09-20"
"349207"|"Certyfikat ISO 9001:2008 w zakresie: Leczenie zaburzeń psychicznych pacjentów w wieku powyżej 60 roku w oddziale dziennym. "|"2011-12-06"
"349218"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-10-30"
"349281"|"Certyfikat ISO 9001:2008 - świadczenie usług medycznych w zakresie opieki paliatywno-hospicyjnej (hospicjum domowe), świadczeń pielęgnacyjno-opiekuńczych (pielęgniarska opieka długoterminowa, zespół długoterminowej opieki domowej dla pacjentów wentylowanych mechanicznie); świadczeń odrębnie kontraktowanych (poradnia żywieniowa)."|"2013-11-25"
"349281"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-02-12"
"349303"|"Świadczenie usług z zakresu stacjonarnej i wyjazdowej nocnej i świątecznej opieki medycznej"|"2013-07-12"
"349342"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-04-01"
"349389"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-03-06"
"349418"|"ISO 9001:2008system zarządzania jakościąSwiadczenie usług w zakresie stomatologii ogólnej chirurgii stomatologicznej protetyki ortodoncji wraz z diagnostyką RTG21-003 Ciecierzyn 123, 22-114 Żmudź 10"|"2013-09-09"
"349419"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-02-17"
"349420"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-09-05"
"349426"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-04-17"
"349452"|" ISO 9001:2008 EYEYMED kompleksowe badanie wzroku, diagnostyka i leczenie chorób oczu, mikrochirurgia oka"|"2011-04-13"
"349454"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-10-22"
"349454"|"Akredytacja Ministra Zdrowia w zakresie jakosci udzielanych swiadczen zdrowotnych - wymagania dotycza calego podmiotu leczniczego albo przedsiebiorstwa"|"2015-02-27"
"349461"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-09-10"
"349505"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-07-30"
"349535"|"Certyfikat ISO 9001:2008Świadczenie usług medycznych w zakresie diagnostyki, leczenia i profilaktyki chorób układu krążenia."|"2012-08-03"
"349537"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-10-30"
"349657"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-03-18"
"349659"|"Świadczenie usług w zakresie podstawowej opieki zdrowotnej, ambulatoryjnej opieki specjalistycznej, stomatologii, medycyny pracy, rehabilitacji, diagnostyki obrazowej i laboratoryjnej."|"2012-07-25"
"349659"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-07-25"
"349673"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-11-26"
"349711"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-10-22"
"349717"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-04-17"
"349734"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-10-23"
"349788"|"Certyfikat jakości PN-EN ISO 9001:2009 w zakresie: Pielęgniarska domowa opieka długoterminowa"|"2012-09-17"
"349792"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2012-03-14"
"349809"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-07-23"
"349854"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-03-17"
"349865"|"System zarządzania jakością w zakresie: świadczenie usług diagnostycznych, psychologicznych, edukacyjnych i medycznych w ramach ambulatoryjnej opieki medycznej w specjalnościach: diabetologii, kardiologii, dermatologii, interny, nefrologii oraz okulistyki "|"2011-10-03"
"349909"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-02-17"
"349909"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2016-02-18"
"349947"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2016-03-11"
"349948"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-08-20"
"349966"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2012-10-08"
"349981"|"ISO 9001:2008Leczenie szpitalne, poradnie specjalistyczne, rehabilitacja, diagostyka, ratownictwo medyczne"|"2011-11-28"
"350026"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2011-10-06"
"350026"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-04-21"
"350051"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-10-05"
"350073"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2013-05-13"
"350084"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-08-11"
"350095"|"Certyfikat PN-EN ISO 9001:2009 w zakresie stomatologii"|"2011-10-11"
"350118"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-02-27"
"350124"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-09-09"
"350125"|"Certyfikat ISO 9001:2008 w zakresie: Usługi medyczne w zakresie chirurgii i proktologii."|"2011-11-28"
"350166"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-02-22"
"350187"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2012-12-18"
"350192"|"Certyfikat ISO 9001:2009 - Usługi  medyczne w zakresie rehabilitacji oraz rehabilitacji domowej i gabinetu masażu."|"2013-09-16"
"350203"|"Certyfikat GQ GLOBAL QUALITY: System Zarządzania Jakością zgodny z wymganiami PN-EN ISO 9001 : 2009 zgodny z Polskim Centrum Akredytacji: W zakresie: Podstawowa Opieka Zdrowotna, Podstawowa Opieka Zdrowotna w zakresie Nocnej i Świątecznej Opieki Zdrowotnej, Ambulatoryjna Opieka Specjalistyczna, Leczenie Stomatologiczne."|"2014-02-11"
"350203"|"Certyfikat GQ GLOBAL QUALITY: System Zarządzania Środowiskowego zgodny z wymganiami PN-EN ISO 14001 : 2005 zgodny z Polskim Centrum Akredytacji: W zakresie: Podstawowa Opieka Zdrowotna, Podstawowa Opieka Zdrowotna w zakresie Nocnej i Świątecznej Opieki Zdrowotnej, Ambulatoryjna Opieka Specjalistyczna, Leczenie Stomatologiczne."|"2014-02-11"
"350422"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-03-21"
"350464"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-03-15"
"350489"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-02-12"
"350495"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-08-08"
"350495"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2014-05-14"
"350501"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-10-03"
"350522"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-04-22"
"350583"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-05-04"
"350619"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-03-01"
"350647"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-04-25"
"350659"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2016-05-25"
"350675"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-12-10"
"350705"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-10-02"
"350717"|"AMBULATORYJNA OPIEKA SPECJALISTYCZNA W ZAKRESIE OKULISTYKI ; CERTYFIKAT ISO 9001:2008  "|"2013-09-17"
"350751"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-09-04"
"350783"|"świadczenia podstawowej opieki zdrowotnej, ogólnostomatologicznej, ambulatoryjnej leczenia specjalistycznego, opieki medycyny szkolnej, położnictwa środowiskowego-rodzinnego, medycyny pracy"|"2012-02-22"
"350820"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-10-10"
"350846"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-12-16"
"350873"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-08-06"
"350901"|"Świadczenie usług medycznych w zakresie rehabilitacji"|"2013-11-07"
"350921"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-11-16"
"350940"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2015-03-13"
"350945"|"ISO 9001:2008 Świadczenie usług medycznych w zakresie: podstawowej  opieki zdrowotnej, ambulatoryjnej opieki specjalistycznej, pielęgniarskiej domowej opieki długoterminowej, leczenia stomatologicznego, rehabilitacji leczniczej."|"2013-04-17"
"350964"|"Świadczenie usług medycznych w zakresie: porad lekarskich w zakresie ambulatoryjnej opieki specjalistycznej, ambulatoryjnych świadczeń rehabilitacyjnych, świadczeń rehabilitacyjnych w domu pacjenta, punktu sprzętu ortopedycznego oraz środków pomocniczych. "|"2013-05-31"
"350977"|"PN-EN ISO 9001:2009Udzielanie świadczeń stomatologicznych z zakresu: Implantologii, Ortodoncji, Stomatologii ogólnej, Stomatologii Zachowawczej z Endodoncją, Stomatologii dziecięcej, Protetyki stomatologicznej, Periodontologii, Chirurgii stomatologicznej, Diagnostyki obrazowej i Higieny jamy ustnej."|"2013-01-21"
"350977"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-01-21"
"351010"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2014-03-10"
"351053"|"Certyfikat w zakresie ISO 9001 Systemy zarządzania jakością – wymagania, dotyczą całego podmiotu leczniczego albo jego przedsiębiorstwa"|"2013-09-17"
"351102"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2013-12-16"
"351197"|"Certyfikat w zakresie ISO 9001 Systemy zarzadzania jakoscia – wymagania, dotycza calego podmiotu leczniczego albo jego przedsiebiorstwa"|"2014-12-11"
"351200"|"ISO 9001:2008Świadczenia pielęgnacyjno-opiekuńcze.Świadczenia medyczne."|"2012-11-29"
"351211"|"Świadczenie usług medycznych w zakresie podstawowej opieki zdrowotnej, specjalistycznej opieki medycznej, poradni rehabilitacyjnej, medycyny pracy, poradni zdrowia psychicznego, diagnostyki, promocji zdrowia."|"2013-02-12"
"351219"|"Certyfikat ISO 9001:2008Zakres działalności:Zarządzanie działalnością leczniczą w rodzaju ambulatoryjnej opiekizdrowotnej w zakresie: ambulatoryjnej opieki specjalistycznej (AOS), rehabilitacji leczniczej, medycyny pracy, promocji i edukacji zdrowia oraz leczenia szpitalnego w zakresie: hospitalizacj i planowej, leczenia jednego dnia."|"2013-12-23"
"351236"|"Certyfikat ISO 9001:2008Świadczenia pielęgnacyjne i opiekuńcze w ramach opieki długoterminowej"|"2013-02-14"
"351251"|"ISO 9001:2009 - Świadczenie usług medycznych w zakresie podstawowej i specjalistycznej opieki zdrowotnej, stomatologii, rehabilitacji oraz transportu medycznego"|"2012-11-20"
