"ID Księgi"|"Zakres"|"Data wystawienia"
"357132"|"Choroby wewnętrzne - specjalizacja"|"2000-07-10"
"357132"|"Położnictwo i ginekologia - specjalizacja"|"2000-03-06"
"357132"|"Kardiologia - specjalizacja"|"2003-05-05"
"357132"|"Neonatologia - specjalizacja"|"2010-02-15"
"357132"|"Chirurgia ogólna - staz kier."|"2001-01-15"
"357132"|"Choroby wewnetrzne - staz kier."|"2000-07-10"
"357132"|"Poloznictwo i ginekologia - staz kier."|"2000-03-06"
"357132"|"Kardiologia - staz kier."|"2003-05-05"
"357132"|"Neonatologia - staz kier."|"2010-02-15"
"357132"|"Neurologia - staz kier."|"2011-07-01"
"357132"|"Perinatologia - specjalizacja"|"2014-10-01"
"357132"|"Uprawnienie do prowadzenia stazy podyplomowych"|"2000-03-06"
"357154"|"specjalizacja w dziedzinie chorób wewnętrznych - 6 miejsc"|"2009-01-16"
"357154"|"staż kierunkowy w zakresie chorób wewnętrznych - 6 miejsc"|"2009-01-16"
"357154"|"staż kierunkowy w zakresie położnictwa i ginekologii - 2 miejsca"|"2009-07-01"
"357154"|"spacjalizacja w dziedzinie medycyny ratunkowej - 6 miejsc"|"2010-01-15"
"357154"|"staż kierunkowy w zakresie medycyny ratunkowej - 2 miejsca"|"2010-01-15"
"357154"|"staż kierunkowy w zakresie chirurgii ogólnej - 2 miejsca"|"2010-01-15"
"357154"|"staż kierunkowy w zakresie anestezjologii i intensywnej terapii - 1 miejsce"|"2010-01-26"
"357154"|"specjalizacja w dziedzinie ortopedii i traumatologii narządu ruchu - 2 miejsca"|"2010-03-31"
"357154"|"staż kierunkowy w zakresie ortopedii i traumatologii narządu ruchu - 2 miejsca"|"2010-03-31"
"357154"|"specjalizacja w dziedzinie onkologii klinicznej - 4 miejsca"|"2010-03-31"
"357154"|"staż kierunkowy w zakresie onkologii klinicznej - 4 miejsca"|"2010-03-31"
"357154"|"specjalizacja w dziedzinie chirurgii ogólnej - 3 miejsca"|"2010-03-31"
"357154"|"specjalizacja w dziedzinie rehabilitacji medycznej - 2 miejsca"|"2010-03-31"
"357154"|"staż kierunkowy w zakresie kardiologii - 2 miejsca"|"2010-03-31"
"357154"|"specjalizacja w dziedzinie kardiologii - 2 miejsca"|"2010-06-30"
"357154"|"specjalizacja w dziedzinie położnictwa i ginekologii - 1 miejsce"|"2012-06-12"
"357154"|"staż kierunkowy w zakresie pediatrii - 2 miejsca"|"2013-11-08"
"357154"|"specjalizacja w dziedzinie pediatrii - 2 miejsca"|"2013-11-08"
"357154"|"Radiologia i diagnostyka obrazowa - specjalizacja"|"2014-04-01"
"357154"|"Radiologia i diagnostyka obrazowa - staż kier."|"2014-04-01"
"357154"|"Neonatologia - specjalizacja"|"2015-03-20"
"357154"|"Neonatologia - staz kier."|"2015-03-20"
"357182"|"Podmiot realizujący staż podyplomowy lekarzy dentystów (zawierajacy umowy o pracę) wpisany na Listę Marszałka po uprzedniej akceptacji Okręgowej Izby Lekarskiej - poz. 61"|"2009-09-04"
"357182"|"Akredytacja do prowadzenia specjalizacji w dziedzinie stomatologia zachowawcza z endodoncją"|"2012-11-06"
"357187"|"Chirurgia stomatologiczna - specjalizacja"|"2005-09-19"
"357187"|"Protetyka stomatologiczna - specjalizacja"|"2005-03-01"
"357207"|"Prowadzenie stażu podyplomowego lekarza."|"1999-08-18"
"357207"|"Prowadzenie stażu kierunkowego lekarza dentysty z zakresu chirurgii stomatologicznej"|"2003-11-19"
"357207"|"Prowadzenie specjalizacji lekarskiej z zakresu intensywnej terapii"|"2003-02-24"
"357207"|"Prowadzenie specjalizacji lekarskiej z zakresu pediatrii"|"2002-12-02"
"357207"|"Prowadzenie specjalizacji lekarskiej z zakresu ortopedii i traumatologii narządu ruchu"|"2002-12-02"
"357207"|"Prowadzenie specjalizacji lekarskiej z zakresu neurologii"|"2003-03-28"
"357207"|"Prowadzenie specjalizacji lekarskiej z zakresu chirurgii stomatologicznej"|"2003-10-17"
"357207"|"Prowadzenie specjalizacji lekarskiej z zakresu położnictwa i ginekologii"|"2007-06-29"
"357207"|"Prowadzenie specjalizacji lekarskiej z zakresu urologii"|"2010-11-03"
"357207"|"Prowadzenie specjalizacji lekarskiej z zakresu radiologii i diagnostyki obrazowej"|"2003-04-17"
"357207"|"Prowadzenie specjalizacji lekarskiej z zakresu chirurgii ogólnej"|"2002-12-02"
"357207"|"Prowadzenie specjalizacji lekarskiej z zakresu otolaryngologii"|"2003-02-14"
"357207"|"Prowadzenie specjalizacji lekarskiej z zakresu kardiologii"|"2008-03-19"
"357207"|"Prowadzenie specjalizacji lekarskiej z zakresu chorób wewnętrznych"|"2003-02-14"
"357207"|"Prowadzenie specjalizacji lekarskiej z zakresu okulistyki"|"2010-11-03"
"357207"|"Prowadzenie specjalizacji lekarskiej z zakresu neurochirurgii"|"2003-02-24"
"357207"|"Neonatologia - specjalizacja"|"2013-11-05"
"357207"|"Neonatologia - staz kier."|"2014-12-15"
"357207"|"Rehabilitacja medyczna - specjalizacja"|"2015-10-26"
"357215"|"Transplantologia kliniczna - specjalizacja"|"2015-12-01"
"357215"|"Kardiologia - specjalizacja"|"1980-01-01"
"357215"|"Hipertensjologia - specjalizacja"|"2009-01-01"
"357215"|"Radiologia i diagnostyka obrazowa - specjalizacja"|"2008-01-01"
"357215"|"Kardiochirurgia - specjalizacja"|"2002-01-01"
"357294"|"Pediatria - specjalizacja"|"2015-06-09"
"357294"|"Ortopedia i traumatologia narzadu ruchu - specjalizacja"|"2003-04-17"
"357294"|"Choroby wewnetrzne - specjalizacja"|"2003-02-14"
"357301"|"Medycyna rodzinna - staz kier."|"2009-03-23"
"357304"|"Wpis na listę podmiotów uprawnionych do prowadzenia specjalizacji w dziedzinie anestezjologii i intensywnej terapii"|"2011-03-15"
"357304"|"Wpis na listę podmiotów uprawnionych do prowadzenia stażu kierunkowego w dziedzinie anestezjologii i intensywnej terapii"|"2011-03-15"
"357304"|"Wpis na listę podmiotów uprawnionych do prowadzenia specjalizacji w dziedzinie chirurgii ogólnej"|"2007-03-23"
"357304"|"Wpis na listę podmiotów uprawnionych do prowadzenia stażu kierunkowego w dziedzinie chirurgii ogólnej"|"2007-03-23"
"357304"|"Wpis na listę podmiotów uprawnionych do prowadzenia specjalizacji w dziedzinie chorób wewnętrznych"|"2007-03-23"
"357304"|"Wpis na listę podmiotów uprawnionych do prowadzenia specjalizacji w dziedzinie geriatrii"|"2007-03-23"
"357304"|"Wpis na listę podmiotów uprawnionych do prowadzenia specjalizacji w dziedzinie neurologii"|"2008-11-20"
"357304"|"Wpis na listę podmiotów uprawnionych do prowadzenia stażu kierunkowego w dziedzinie neurologii"|"2008-11-20"
"357304"|"Wpis na listę podmiotów uprawnionych do prowadzenia specjalizacji w dziedzinie okulistyki"|"2010-11-03"
"357304"|"Wpis na listę podmiotów uprawnionych do prowadzenia specjalizacji w dziedzinie ortopedii i traumatologii narządu ruchu"|"2007-03-23"
"357304"|"Wpis na listę podmiotów uprawnionych do prowadzenia stażu kierunkowegow dziedzinie ortopedii i traumatologii narządu ruchu"|"2007-03-23"
"357304"|"Wpis na listę podmiotów uprawnionych do prowadzenia specjalizacji w dziedzinie pediatrii"|"2008-11-20"
"357304"|"Wpis na listę podmiotów uprawnionych do prowadzenia specjalizacji w dziedzinie położnictwa i ginekologii"|"2009-08-10"
"357304"|"Wpis na listę podmiotów uprawnionych do prowadzenia specjalizacji w dziedzinie psychiatrii"|"2010-11-03"
"357304"|"Wpis na listę podmiotów uprawnionych do prowadzenia stażu kierunkowego w dziedzinie psychiatrii"|"2010-11-03"
"357304"|"Wpis na listę podmiotów uprawnionych do prowadzenia specjalizacji w dziedzinie rehabilitacji medycznej"|"2010-11-03"
"357304"|"Wpis na listę podmiotów uprawnionych do prowadzenia stażu kierunkowego w dziedzinie rehabilitacji medycznej"|"2010-11-03"
"357304"|"Wpis na listę podmiotów uprawnionych do prowadzenia specjalizacji w dziedzinie medycyny ratunkowej "|"2007-03-23"
"357304"|"Neonatologia - specjalizacja"|"2015-11-19"
"357309"|"Medycyna rodzinna - specjalizacja"|"2012-10-08"
"357318"|"Wpis pod poz. 83 na liście podmiotów uprawnionych do zawierania umów o pracę z lekarzami dentystami w celu odbywania stażu podyplomowego. Uprawnienie do prowadzenia stażu cząstkowego w zakresie: stomatologia zachowawcza, stomatologia dziecięca, chirurgia stomatologiczna, stomatologia protetyczna, periodontologia, ortodoncja."|"2010-08-03"
"357320"|"Prowadzenie specjalizacji w dziedzinie chirurgii naczyniowej, neurologii i reumatologii."|"2002-12-02"
"357320"|"Prowadzenie staży kierunkowych w dziedzinie: neurologii i reumatologii."|"2002-12-02"
"357320"|"Prowadzenie specjalizacji w dziedzinie: anestezjologii i intensywnej terapii, kardiochirurgii oraz radiologii i diagnostyki obrazowej."|"2003-02-24"
"357320"|"Prowadzenie specjalizacji w dziedzinie: chorób wewnętrznych, ortopedii i traumatologii narządu ruchu, otorynolaryngologii, psychiatrii i rehabilitacji medycznej."|"2003-02-14"
"357320"|"Prowadzenie specjalizacji w dziedzinie kardiologii."|"2003-03-28"
"357320"|"Prowadzenie specjalizacji w dziedzinie geriatrii."|"2005-04-21"
"357320"|"Prowadzenie specjalizacji w dziedzinie nefrologii."|"2003-04-25"
"357320"|"Prowadzenie specjalizacji w dziedzinie chirurgii ogólnej."|"2005-01-05"
"357320"|"Prowadzenie specjalizacji w dziedzinie angiologii."|"2005-10-27"
"357320"|"Prowadzenie staży kierunkowych w dziedzinie psychiatrii."|"2003-02-14"
"357320"|"Prowadzenie staży kierunkowych w dziedzinie chirurgii naczyniowej."|"2003-04-11"
"357320"|"Prowadzenie staży kierunkowych w dziedzinie diabetologii."|"2003-04-25"
"357320"|"Prowadzenie staży kierunkowych w dziedzinie endokrynologii."|"2003-02-24"
"357320"|"Prowadzenie staży kierunkowych w dziedzinie kardiochirurgii."|"2004-03-29"
"357320"|"Prowadzenie specjalizacji w dziedzinie seksuologii."|"2013-02-05"
"357320"|"Onkologia kliniczna - specjalizacja"|"2014-04-11"
"357337"|"Wpis na listę jednostek uprawnionych do prowadzenia staży podyplomowych."|"1993-05-26"
"357337"|"Wpis na listę jednostek uprawnionych do prowadzenia specjalizacji w zakresie medycyny ratunkowej."|"2002-12-02"
"357337"|"Wpis na listę jednostek uprawnionych do prowadzenia specjalizacji w zakresie chorób wewnętrznych."|"2003-02-14"
"357340"|"Psychiatria - specjalizacja"|"2010-03-31"
"357340"|"Psychiatria - staz kier."|"2010-03-31"
"357340"|"Neurologia - staz kier."|"2007-05-29"
"357343"|"Podmiot uprawniony do prowadzenia staży cząstkowych lekarzy w zakresie: medycyna rodzinna."|"2000-10-12"
"357362"|"Ortopedia i traumatologia narzadu ruchu - specjalizacja"|"2003-04-07"
"357362"|"Gastroenterologia - staz kier."|"2003-04-11"
"357362"|"Choroby wewnetrzne - specjalizacja"|"2003-05-09"
"357362"|"Chirurgia ogólna - specjalizacja"|"2003-05-20"
"357362"|"Poloznictwo i ginekologia - specjalizacja"|"2008-11-20"
"357362"|"Pediatria - specjalizacja"|"2014-11-14"
"357364"|"Choroby wewnętrzne  - specjalizacja i staż 5 miejsc"|"2003-02-14"
"357412"|"Neurologia - Oddział neurologiczny ul. Szpitalna 1 Kłodzko 57-300"|"2002-12-02"
"357412"|"Kardiologia - Oddział kardiologiczny ul. Szpialna 1 Kłodzko 57-300"|"2009-11-05"
"357412"|"Choroby wewnętrzne - Oddział chorób wewnętrznych ul. Szpitalna 2 Nowa Ruda 57-400"|"2009-11-05"
"357412"|"Choroby wewnętrzne  - Oddział chorób wewnętrznych ul. Szpitalna 1 Kłodzko 57-300"|"2003-02-14"
"357412"|"Pediatria - Oddział pediatryczny ul. Szpitalna 1 Klodzko 57-300"|"2009-07-01"
"357412"|"Anestezjologia i intensywna terapia - Oddział anestezjologii i intensywnej terapii ul. Szpitalna 1 Kłodzko 57-300"|"2009-04-07"
"357412"|"Chirurgia ogólna - Oddział chirurgii ogólnej ul. Szpitalna 1 Kłodzko 57-300"|"2002-12-02"
"357483"|"Szkolenie specjalizacyjne w zakresie chorób wewnętrznych"|"2003-02-14"
"357483"|"Szkolenie specjalizacyjne w zakresie chirurgii ogólnej"|"2003-05-20"
"357483"|"Szkolenie specjalizacyjne w zakresie pediatrii"|"2013-11-08"
"357493"|"prowadzenie specjalizacji w dziedzinie medycyny pracy oraz prowadzenie staży kierunkowych do specjalizacji w dziedzinie chorób płuc"|"2003-02-14"
"357539"|"Medycyna rodzinna - specjalizacja"|"2015-07-01"
"357637"|"Prowadzenie staży kierunkowych oraz szkoleń specjalizacyjnych w oddziałach i poradniach Radomskiego Szpitala Specjalistycznego."|"1993-01-01"
"357661"|"Urologia - specjalizacja"|"2010-09-01"
"357735"|"Alergologia - specjalizacja"|"2003-06-09"
"357735"|"Alergologia - staż kier."|"2003-06-09"
"357735"|"Chirurgia naczyniowa - specjalizacja"|"2007-02-09"
"357735"|"Chirurgia ogólna - specjalizacja"|"2004-03-29"
"357735"|"Chirurgia ogólna - staż kier."|"2009-07-01"
"357735"|"Choroby wewnętrzne - specjalizacja"|"2003-02-14"
"357735"|"Diabetologia - specjalizacja"|"2003-12-17"
"357735"|"Diabetologia - staż kier."|"2004-03-29"
"357735"|"Pediatria - specjalizacja"|"2013-01-16"
"357735"|"Choroby wewnętrzne - specjalizacja"|"2003-02-14"
"357735"|"Gastroenterologia - specjalizacja"|"2003-10-17"
"357735"|"Położnictwo i ginekologia - specjalizacja"|"2005-04-21"
"357735"|"Anestezjologia i intensywna terapia - specjalizacja"|"2003-04-11"
"357735"|"Choroby wewnętrzne - specjalizacja"|"2003-02-14"
"357735"|"Kardiologia - specjalizacja"|"2003-10-30"
"357735"|"Choroby wewnętrzne - specjalizacja"|"2004-03-29"
"357735"|"Nefrologia - specjalizacja"|"2009-11-05"
"357735"|"Nefrologia - staż kier."|"2004-04-22"
"357735"|"Neonatologia - specjalizacja"|"2010-11-03"
"357735"|"Neonatologia - staz kier."|"2010-11-03"
"357735"|"Neurologia - specjalizacja"|"2005-03-31"
"357735"|"Neurologia - staż kier."|"2006-03-28"
"357735"|"Otorynolaryngologia - specjalizacja"|"2003-02-14"
"357735"|"Rehabilitacja medyczna - specjalizacja"|"2004-04-22"
"357735"|"Rehabilitacja medyczna - staż kier."|"2004-04-22"
"357735"|"Medycyna ratunkowa - specjalizacja"|"2002-12-02"
"357735"|"Choroby wewnętrzne - specjalizacja"|"2013-04-02"
"357735"|"Kardiologia - specjalizacja"|"2013-07-09"
"357735"|"Ortopedia i traumatologia narządu ruchu - specjalizacja"|"2005-10-27"
"357735"|"Urologia - specjalizacja"|"2005-03-31"
"357735"|"Urologia - staż kier."|"2005-10-27"
"357735"|"Medycyna nuklearna - specjalizacja"|"2011-11-08"
"357735"|"Radiologia i diagnostyka obrazowa - specjalizacja"|"2006-06-30"
"357735"|"Choroby wewnetrzne - staz kier."|"2013-11-05"
"357735"|"Endokrynologia - staz kier."|"2008-07-01"
"357735"|"Ortopedia i traumatologia narzadu ruchu - staz kier."|"2014-11-28"
"357735"|"Toksykologia kliniczna - specjalizacja"|"2013-11-05"
"357742"|"EL-VITA prowadzi jako jednostka specjalizację w dziedzinie chorób wewnętrznych – (poz. 796 w liście jednostek) EL-VITA prowadzi staże kierunkowe z dziedziny nefrologii  -  (poz. 60 w liście jednostek) w ramach specjalizacji choroby wewnętrzne)                                                 EL-VITA prowadzi specjalizację w dziedzinie chorób wewnętrznych –  (poz. 140 w liście jednostek) w ramach specjalności inne (www.cmkp.edu.pl – adres strony)"|"2010-11-03"
"357752"|"Kształcenie podyplomowe lekarzy w zakresie uzyskiwania specjalizacji z chorób wewnętrznych - Oddział Wewnętrzny SPZOZ w Gostyniu"|"2004-10-20"
"357752"|"Kształcenie podyplomowe lekarzy w zakresie uzyskiwania specjalizacji z chirurgii ogólnej - Oddział Chirurgiczny SPZOZ w Gostyniu"|"2008-10-08"
"357827"|"Staże kierunkowe w zakresie specjalizacji z medycyny rodzinnej."|"2001-01-01"
"357827"|"Prowadzenie specjalizacji w dziedzinie medycyny rodzinnejj (Cebtrum Medyczne Kształcenia Podyplomowego - Lista jednostek organizacyjnych prowadzacych specjalizację w dziedzinie medycyny rodzinnej, na obszarze Rzeczypospolitej Polskiej (stan na dzień 11.12.2013 r.,  poz. 92)"|"2013-12-11"
"357832"|"Rada Akredytacyjna - Centrum Monitorowania Jakości w Ochronie Zdrowia"|"2009-05-15"
"357832"|"Szpital Przyjazny Dziecku   Program: Dziesięć Kroków do Udanego Karmienia Piersią."|"2003-01-01"
"357874"|"Chirurgia ogólna, pediatria, psychiatria, kardiologia, nefrologia, neonatologia,, neurochirurgia, okulistyka, onkologia, chirurgia urazowo-ortopedyczna, otolaryngologia, choroby wewnętrzne, pulmonologia, chirurgia szczękowo-twarzowa, chirurgia onkologiczna, intensywna terapia i anestezjologia, choroby zakaźne, rehabilitacja lecznicza, ratownictwo medyczne."|"2008-01-01"
"357902"|"Staż podyplomowy lekarza"|"2007-06-01"
"357902"|"Specjalizacja w zakresie chorób wewnętrznych"|"2007-06-01"
"357902"|"Specjalizacja w zakresie chirurgii ogólnej"|"2007-06-01"
"357902"|"Specjalizacja w zakresie pediatrii"|"2007-06-01"
"357902"|"Specjalizacja w zakresie radiologii i diagnostyki obrazowej"|"2007-06-01"
"357928"|"Prowadzenie staży podyplomowych lekarzy dentystów."|"2012-06-08"
"357943"|"choroby wewnętrzne"|"2003-02-14"
"357943"|"pediatria"|"2011-11-08"
"357943"|"medycyna ratunkowa"|"2006-06-28"
"357943"|"ortopedia i traumatologia narządu ruchu"|"2009-11-05"
"357943"|"chirurgia ogólna"|"2003-05-20"
"357943"|"Neurologia - staz kier."|"2015-03-19"
"357943"|"Neurologia - specjalizacja"|"2015-03-19"
"357943"|"Anestezjologia i intensywna terapia - staz kier."|"2016-06-23"
"357945"|"Rehabilitacja medyczna - specjalizacja"|"2008-07-01"
"358018"|"Medycyna rodzinna - specjalizacja"|"2016-06-22"
"358046"|"Staż kierunkowy z epidemiologii chorób zakaźnych w ramach specjalizacji w epidemiologii dla lekarzy"|"2006-10-25"
"358046"|"Staż kierunkowy z higieny pracy i epidemiologii w ramach specjalizacji w medycynie pracy dla lekarzy"|"2012-11-06"
"358046"|"Epidemiologia - specjalizacja"|"2007-10-01"
"358046"|"Mikrobiologia lekarska - staz kier."|"2015-09-17"
"358057"|"Chirurgia ogólna - specjalizacja"|"2011-06-28"
"358057"|"Choroby wewnętrzne - specjalizacja"|"2011-06-28"
"358057"|"Ortopedia i traumatologia narządu ruchu - specjalizacja"|"2011-06-28"
"358057"|"Położnictwo i ginekologia - specjalizacja"|"2011-06-28"
"358057"|"Kardiologia - staż kier."|"2011-11-08"
"358057"|"Gastroenterologia - staż kier."|"2011-06-28"
"358057"|"Ortopedia i traumatologia narządu ruchu - staż kier."|"2011-06-28"
"358074"|"prowadzenie stażu kierunkowego i szkoleń specjalizacyjnych w zakresie chirurgii ogólnej"|"2004-08-01"
"358074"|"prowadzenie stażu kierunkowego i szkolenia specjalizacyjnego w zakresie chorób wewnętrznych"|"2012-12-02"
"358074"|"prowadzenie stażu kierunkowego i szkolenia specjalizacyjnego w zakresie rehabilitacji"|"2002-12-23"
"358074"|"prowadzenie stażu kierunkowego i szkolenia specjalizacyjnego w zakresie pediatrii"|"2003-08-01"
"358074"|"prowadzenie stażu kierunkowego w zakresie psychiatrii"|"2004-08-02"
"358074"|"prowadzenie stażu kierunkowego i szkolenia specjalizacyjnego w zakresie  OIT"|"2004-08-02"
"358074"|"prowadzenie stażu kierunkowego i szkolenia specjalizacyjnego w zakresie położnictwa i ginekologii"|"2007-05-25"
"358074"|"prowadzenie staży podyplomowych"|"1999-07-22"
"358076"|"Szkolenie specjalizacyjne w zakresie anestezjologii i intensywnej terapii"|"2003-02-24"
"358076"|"Szkolenie specjalizacyjne w zakresie chirurgii ogólnej, chorób wewnętrznych oraz ortopedii i traumatologii narządu ruchu"|"2002-12-02"
"358076"|"Szkolenie specjalizacyjne w zakresie chorób zakaźnych"|"2003-05-09"
"358076"|"Szkolenie specjalizacyjne w zakresie dermatologii i wenerologii"|"2011-11-08"
"358076"|"Szkolenie specjalizacyjne w zakresie neurologii"|"2003-03-28"
"358076"|"Szkolenie specjalizacyjne w zakresie położnictwa i ginekologii"|"2002-07-26"
"358076"|"Szkolenie specjalizacyjne w zakresie radiologii i diagnostyki obrazowej"|"2006-07-01"
"358076"|"Szkolenie specjalizacyjne w zakresie rehabilitacji medycznej"|"2003-02-14"
"358076"|"Staż kierunkowy w zakresie pediatrii"|"2009-11-05"
"358076"|"Staż kierunkowy w zakresie psychiatrii: podstawowy-szpitalny"|"2006-10-25"
"358076"|"Staż kierunkowy w zakresie psychiatrii: podstawowy-poradniany"|"2003-02-14"
"358076"|"Staż kierunkowy w zakresie psychiatrii: psychiatria konsultacyjna"|"2006-10-25"
"358076"|"Staż kierunkowy w zakresie psychiatrii: inne specjalności"|"2006-10-25"
"358076"|"Staż kierunkowy w zakresie psychiatrii: podstawowy-formy alternatywne"|"2010-01-15"
"358137"|"Medycyna rodzinna - staż kier."|"2010-06-15"
"358139"|"Prowadzenie specjalizacji w dziedzinie: otolaryngologia - Oddział Laryngologiczny z PracowniąAudiologiczną i Pracownią Endoskopii"|"2004-10-28"
"358139"|"Prowadzenie specjalizacji w dziedzinie: okulistyka - Oddział Okulistyczny"|"2003-02-24"
"358139"|"Prowadzenie specjalizacji w dziedzinie: urologia - Oddział Urologii i Onkologii Urologicznej"|"2002-12-02"
"358139"|"Prowadzenie specjalizacji w dziedzinie: kardiologia - Oddział Kardiologiczny ze stanowiskamiintensywnego nadzoru kardiologicznego"|"2004-03-29"
"358139"|"Prowadzenie specjalizacji w dziedzinie: choroby wewnętrzne - Oddział Kardiologiczny zestanowiskami intensywnego nadzoru kardiologicznego"|"2003-02-14"
"358139"|"Prowadzenie specjalizacji w dziedzinie: gastroenterologia - Oddział Gastroenetrologiczny iChorób Wewnętrznych"|"2007-10-16"
"358139"|"Prowadzenie specjalizacji w dziedzinie: choroby wewnętrzne - Oddział Gastroeneterologiczny ichorób wewnętrznych"|"2003-02-14"
"358139"|"Prowadzenie specjalizacji w dziedzinie: ortopedia i traumatologia narządu ruchu - OddziałChirurgii Urazowo-Ortopedycznej"|"2003-04-17"
"358139"|"Prowadzenie specjalizacji w dziedzinie: położnictwo i ginekologia - Oddział Ginekologiczno-Położniczy"|"2003-03-28"
"358139"|"Prowadzenie specjalizacji w dziedzinie: chirurgia ogólna - Oddział Chirurgii Ogólnej iNaczyniowej"|"2003-12-01"
"358139"|"Prowadzenie specjalizacji w dziedzinie: chirurgia naczyniowa -Oddział Chirurgii Ogólnej iNaczyniowej"|"2009-01-16"
"358139"|"Prowadzenie specjalizacji w dziedzinie: choroby wewnętrzne - Oddział Chorób Wewnętrznych iHematologii"|"2003-05-09"
"358139"|"Prowadzenie specjalizacji w dziedzinie: diabetologia - Oddział Chorób Wewnętrznych iDiabetologii"|"2003-03-28"
"358139"|"Prowadzenie specjalizacji w dziedzinie: neonatologia - Oddział Patologii Noworodka i Niemowląt"|"2008-07-01"
"358139"|"Prowadzenie specjalizacji w dziedzinie: anestezjologia i intensywna terapia - OddziałAnestezjologii i Intensywnej Terapii"|"2003-02-24"
"358139"|"Prowadzenie specjalizacji w dziedzinie: neurologia - Oddział Neurologiczny"|"2003-02-28"
"358139"|"Prowadzenie specjalizacji w dziedzinie: medycyna ratunkowa - Szpitalny Oddział Ratunkowy"|"2002-07-26"
"358139"|"Prowadzenie specjalizacji w dziedzinie: radiologia i diagnostyka obrazowa - Zakład DiagnostykiObrazowej"|"2003-02-24"
"358139"|"Prowadzenie specjalizacji w dziedzinie: choroby wewnętrzne - Oddział Chorób Wewnętrznych iDiabetologii"|"2003-05-09"
"358139"|"Prowadzenie specjalizacji w dziedzinie: choroby wewnętrzne - Oddział Nefrologiczny"|"2003-02-14"
"358148"|"Specjalizacja w dziedzinie: choroby płuc"|"2003-12-15"
"358154"|"Akredytacja w zakresie specjalizacji i w zakresie staży podyplomowych w dziedzinie anestezjologii i intensywnej terapii"|"1999-10-01"
"358154"|"Akredytacja w zakresie specjalizacji i w zakresie staży kierunkowych w dziedzinie laryngologii"|"1999-10-01"
"358154"|"Akredytacja w zakresie specjalizacji i w zakresie staży kierunkowych w dziedzinie okulistyki"|"1999-10-01"
"358154"|"Akredytacja w zakresie specjalizacji i w zakresie staży kierunkowych w dziedzinie dermatologii"|"1999-10-01"
"358154"|"Akredytacja w zakresie specjalizacji i w zakresie staży kierunkowych w dziedzinie neurologii"|"1999-10-01"
"358154"|"Akredytacja w zakresie specjalizacji i w zakresie staży kierunkowych w dziedzinie neurochirurgii"|"1999-10-01"
"358154"|"Akredytacja w zakresie specjalizacji i w zakresie staży kierunkowych w dziedzinie kardiologii"|"1999-10-01"
"358154"|"Akredytacja w zakresie specjalizacji i w zakresie staży kierunkowych w dziedzinie ortopedii i traumatologii narządu ruchu"|"1999-10-01"
"358154"|"Akredytacja w zakresie specjalizacji i w zakresie staży kierunkowych w dziedzinie chirurgii naczyniowej"|"2003-04-16"
"358154"|"Akredytacja w zakresie specjalizacji i w zakresie staży kierunkowych w dziedzinie angiologii"|"2003-04-16"
"358154"|"Akredytacja w zakresie specjalizacji i w zakresie staży kierunkowych w dziedzinie chirurgii ogólnej"|"1999-10-01"
"358154"|"Akredytacja w zakresie specjalizacji i w zakresie staży kierunkowych w dziedzinie chorób wewnętrznych"|"1999-10-01"
"358154"|"Akredytacja w zakresie specjalizacji i w zakresie staży kierunkowych w dziedzinie onkologii"|"2010-09-01"
"358154"|"Akredytacja w zakresie specjalizacji i w zakresie staży kierunkowych w dziedzinie radiologii z diagnostyką obrazową"|"1999-10-01"
"358154"|"Akredytacja w zakresie prowadzenia staży podyplomowych lekarskich w dziedzinie anestezjologii i intensywnej terapii"|"1999-10-01"
"358154"|"Akredytacja w zakresie prowadzenia staży podyplomowych lekarskich w dziedzinie chorób wewnętrznych"|"1998-10-01"
"358154"|"Akredytacja w zakresie prowadzenia staży podyplomowych lekarskich w dziedzinie ortopedii i traumatologii narządu ruchu"|"1998-10-01"
"358154"|"Akredytacja w zakresie prowadzenia staży podyplomowych lekarskich w dziedzinie chirurgii ogólnej"|"1998-10-01"
"358154"|"Akredytacja w zakresie prowadzenia staży podyplomowych lekarskich w dziedzinie psychiatrii"|"1998-10-01"
"358161"|"Prowadzenie specjalizacji w dziedzinie kardiologii w Oddziale Kardiologii i Elektroterapii"|"2003-04-11"
"358161"|"Prowadzenie specjalizacji w dziedzinie chorób wewnętrznych w Oddziale Kardiologii i Elektroterapii"|"2003-02-14"
"358161"|"Prowadzenie specjalizacji w dziedzinie kardiologii  w Oddziale Kardiologii Inwazyjnej "|"2003-10-30"
"358161"|"Prowadzenie specjalizacji w dziedzinie chorób wewnętrznych w Oddziale Kardiologii Inwazyjnej "|"2003-05-09"
"358161"|"Prowadzenie specjalizacji w dziedzinie chorób wewnętrznych w Oddziale Chorób Wewnętrznych"|"2004-10-28"
"358161"|"Prowadzenie specjalizacji w dziedzinie położnictwa i ginekologii w Oddziale Ginekologiczno-Położniczym"|"2004-03-29"
"358161"|"Prowadzenie specjalizacji w dziedzinie ortopedii i traumatologii narządu ruchu w Oddziale Chirurgii Urazowej i Ortopedii"|"2002-07-26"
"358161"|"Prowadzenie specjalizacji w dziedzinie chirurgii ogólnej w Oddziale Chirurgii Ogólnej i Naczyń"|"2003-03-28"
"358161"|"Prowadzenie specjalizacji w dziedzinie chorób zakaźnych w Oddziale Obserwacyjno-Zakaźnym Dzieci"|"2003-12-08"
